Code,age_class,actual_age,wet_weight_g,species,migiobox,spawn_time,recruit_time,flag_migrate,migrate_time_adult_1,migrate_time_adult_2,migrate_return_adult_1,migrate_return_adult_2,migrate_time_juv_1,migrate_time_juv_2,migrate_return_juv_1,migrate_return_juv_2,age_maturity,adult_initial_1,adult_initial_2,juv_initial_1,juv_initial_2,struct_N_mg,resN_mg,mum_growth_rate,clearance,exponential_decay,proportional_age_distribution,avg_ind_w,total_numbers,numbers_at_age,prop_age_j,proportional_age_dist_juv,prop_age_a,proportional_age_dist_a,tot_biomass_age,prop_biomass_age,age_class_juv,numbers_init,nums_out_mig,recruit_salmon,Name,Long Name
SB,0,0,1245,Seabirds (piscivorous),0,111,40,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,2992.069214,7928.983418,12961.15061,1296.115061,1.808134652,0.447606607,1245,80278.58099,35933,1,0.333333333,0,0,44736585,0.44760149,1,35933,0,NA,Pisc_Seabird,Seabirds (piscivorous)
SB,1,1.9,1245,Seabirds (piscivorous),0,111,40,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,2992.069214,7928.983418,12961.15061,1296.115061,1,0.247551589,1245,80278.58099,19873,1,0.333333333,0,0,24741885,0.247549172,1,19873,0,NA,Pisc_Seabird,Seabirds (piscivorous)
SB,2,3.8,1245,Seabirds (piscivorous),0,111,40,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,2992.069214,7928.983418,12961.15061,1296.115061,0.553056156,0.13690993,1245,80278.58099,10991,1,0.333333333,0,0,13683795,0.136910026,0,10991,0,NA,Pisc_Seabird,Seabirds (piscivorous)
SB,3,5.7,1245,Seabirds (piscivorous),0,111,40,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,2992.069214,7928.983418,12961.15061,1296.115061,0.305871112,0.07571888,1245,80278.58099,6079,0,0,0,0,7568355,0.075723415,0,6079,0,NA,Pisc_Seabird,Seabirds (piscivorous)
SB,4,7.6,1245,Seabirds (piscivorous),0,111,40,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,2992.069214,7928.983418,12961.15061,1296.115061,0.169163901,0.041876793,1245,80278.58099,3362,0,0,1,0.142857143,4185690,0.041878947,0,3362,0,NA,Pisc_Seabird,Seabirds (piscivorous)
SB,5,9.5,1245,Seabirds (piscivorous),0,111,40,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,2992.069214,7928.983418,12961.15061,1296.115061,0.093557137,0.023160218,1245,80278.58099,1859,0,0,1,0.142857143,2314455,0.023156741,0,1859,0,NA,Pisc_Seabird,Seabirds (piscivorous)
SB,6,11.4,1245,Seabirds (piscivorous),0,111,40,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,2992.069214,7928.983418,12961.15061,1296.115061,0.051742351,0.012808901,1245,80278.58099,1028,0,0,1,0.142857143,1279860,0.012805341,0,1028,0,NA,Pisc_Seabird,Seabirds (piscivorous)
SB,7,13.3,1245,Seabirds (piscivorous),0,111,40,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,2992.069214,7928.983418,12961.15061,1296.115061,0.028616425,0.007084042,1245,80278.58099,569,0,0,1,0.142857143,708405,0.007087781,0,569,0,NA,Pisc_Seabird,Seabirds (piscivorous)
SB,8,15.2,1245,Seabirds (piscivorous),0,111,40,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,2992.069214,7928.983418,12961.15061,1296.115061,0.01582649,0.003917873,1245,80278.58099,315,0,0,1,0.142857143,392175,0.003923816,0,315,0,NA,Pisc_Seabird,Seabirds (piscivorous)
SB,9,17.1,1245,Seabirds (piscivorous),0,111,40,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,2992.069214,7928.983418,12961.15061,1296.115061,0.008752938,0.002166804,1245,80278.58099,174,0,0,1,0.142857143,216630,0.002167441,0,174,0,NA,Pisc_Seabird,Seabirds (piscivorous)
SB,10,19,1245,Seabirds (piscivorous),0,111,40,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,2992.069214,7928.983418,12961.15061,1296.115061,0.004840866,0.001198364,1245,80278.58099,96,0,0,1,0.142857143,119520,0.00119583,0,96,0,NA,Pisc_Seabird,Seabirds (piscivorous)
SP,0,0,916.6666667,Seabirds (mainly non-piscivorous),1,100,30,1,152,NA,273,NA,152,NA,273,NA,2,1,NA,1,NA,2202.996075,5837.939599,14859.64912,1485.964912,1.637095724,0.390888956,916.6666667,79630.63636,31127,1,0.5,0,0,28533083.33,0.390895391,1,31127,0,NA,NonPisc_Seabird,Seabirds (mainly non-piscivorous)
SP,1,1.7,916.6666667,Seabirds (mainly non-piscivorous),1,100,30,1,152,NA,273,NA,152,NA,273,NA,2,1,NA,1,NA,2202.996075,5837.939599,14859.64912,1485.964912,1,0.238769762,916.6666667,79630.63636,19013,1,0.5,0,0,17428583.33,0.238766796,0,19013,0,NA,NonPisc_Seabird,Seabirds (mainly non-piscivorous)
SP,2,3.4,916.6666667,Seabirds (mainly non-piscivorous),1,100,30,1,152,NA,273,NA,152,NA,273,NA,2,1,NA,1,NA,2202.996075,5837.939599,14859.64912,1485.964912,0.61083783,0.145849603,916.6666667,79630.63636,11614,0,0,0,0,10646166.67,0.145849554,0,11614,0,NA,NonPisc_Seabird,Seabirds (mainly non-piscivorous)
SP,3,5.1,916.6666667,Seabirds (mainly non-piscivorous),1,100,30,1,152,NA,273,NA,152,NA,273,NA,2,1,NA,1,NA,2202.996075,5837.939599,14859.64912,1485.964912,0.373122855,0.089090455,916.6666667,79630.63636,7094,0,0,1,0.125,6502833.334,0.089087028,0,7094,0,NA,NonPisc_Seabird,Seabirds (mainly non-piscivorous)
SP,4,6.8,916.6666667,Seabirds (mainly non-piscivorous),1,100,30,1,152,NA,273,NA,152,NA,273,NA,2,1,NA,1,NA,2202.996075,5837.939599,14859.64912,1485.964912,0.227917555,0.05441982,916.6666667,79630.63636,4333,0,0,1,0.125,3971916.667,0.054414166,0,4333,0,NA,NonPisc_Seabird,Seabirds (mainly non-piscivorous)
SP,5,8.5,916.6666667,Seabirds (mainly non-piscivorous),1,100,30,1,152,NA,273,NA,152,NA,273,NA,2,1,NA,1,NA,2202.996075,5837.939599,14859.64912,1485.964912,0.139220665,0.033241685,916.6666667,79630.63636,2647,0,0,1,0.125,2426416.667,0.033241241,0,2647,0,NA,NonPisc_Seabird,Seabirds (mainly non-piscivorous)
SP,6,10.2,916.6666667,Seabirds (mainly non-piscivorous),1,100,30,1,152,NA,273,NA,152,NA,273,NA,2,1,NA,1,NA,2202.996075,5837.939599,14859.64912,1485.964912,0.085041249,0.020305279,916.6666667,79630.63636,1617,0,0,1,0.125,1482250,0.020306417,0,1617,0,NA,NonPisc_Seabird,Seabirds (mainly non-piscivorous)
SP,7,11.9,916.6666667,Seabirds (mainly non-piscivorous),1,100,30,1,152,NA,273,NA,152,NA,273,NA,2,1,NA,1,NA,2202.996075,5837.939599,14859.64912,1485.964912,0.051946412,0.012403232,916.6666667,79630.63636,988,0,0,1,0.125,905666.6667,0.012407384,0,988,0,NA,NonPisc_Seabird,Seabirds (mainly non-piscivorous)
SP,8,13.6,916.6666667,Seabirds (mainly non-piscivorous),1,100,30,1,152,NA,273,NA,152,NA,273,NA,2,1,NA,1,NA,2202.996075,5837.939599,14859.64912,1485.964912,0.031730834,0.007576364,916.6666667,79630.63636,603,0,0,1,0.125,552750,0.007572523,0,603,0,NA,NonPisc_Seabird,Seabirds (mainly non-piscivorous)
SP,9,15.3,916.6666667,Seabirds (mainly non-piscivorous),1,100,30,1,152,NA,273,NA,152,NA,273,NA,2,1,NA,1,NA,2202.996075,5837.939599,14859.64912,1485.964912,0.019382394,0.004627929,916.6666667,79630.63636,369,0,0,1,0.125,338250,0.004633932,0,369,0,NA,NonPisc_Seabird,Seabirds (mainly non-piscivorous)
SP,10,17,916.6666667,Seabirds (mainly non-piscivorous),1,100,30,1,152,NA,273,NA,152,NA,273,NA,2,1,NA,1,NA,2202.996075,5837.939599,14859.64912,1485.964912,0.011839499,0.002826914,916.6666667,79630.63636,225,0,0,1,0.125,206250,0.002825568,0,225,0,NA,NonPisc_Seabird,Seabirds (mainly non-piscivorous)
BE,0,0,4500,Raptors,0.29,72,112,2,30,206,305,251,206,30,251,305,4,1,1,1,1,10814.708,28658.97621,14328.94737,1432.894737,2.316366977,0.56834465,4500,5482.76,3116,1,0.25,0,0,14022000,0.568198395,1,0,3116,NA,Raptors,Raptors
BE,1,2.5,4500,Raptors,0.29,72,112,2,30,206,305,251,206,30,251,305,4,1,1,1,1,10814.708,28658.97621,14328.94737,1432.894737,1,0.245360366,4500,5482.76,1345,1,0.25,0,0,6052500,0.245258935,1,0,1345,NA,Raptors,Raptors
BE,2,5,4500,Raptors,0.29,72,112,2,30,206,305,251,206,30,251,305,4,1,1,1,1,10814.708,28658.97621,14328.94737,1432.894737,0.431710523,0.105924652,4500,5482.76,581,1,0.25,0,0,2614500,0.105944566,0,0,581,NA,Raptors,Raptors
BE,3,7.5,4500,Raptors,0.29,72,112,2,30,206,305,251,206,30,251,305,4,1,1,1,1,10814.708,28658.97621,14328.94737,1432.894737,0.186373976,0.045728787,4500,5482.76,251,1,0.25,0,0,1129500,0.045769511,0,0,251,NA,Raptors,Raptors
BE,4,10,4500,Raptors,0.29,72,112,2,30,206,305,251,206,30,251,305,4,1,1,1,1,10814.708,28658.97621,14328.94737,1432.894737,0.080459607,0.019741599,4500,5482.76,108,0,0,0,0,486000,0.019693654,0,0,108,NA,Raptors,Raptors
BE,5,12.5,4500,Raptors,0.29,72,112,2,30,206,305,251,206,30,251,305,4,1,1,1,1,10814.708,28658.97621,14328.94737,1432.894737,0.034735259,0.008522656,4500,5482.76,47,0,0,1,0.166666667,211500,0.008570387,0,0,47,NA,Raptors,Raptors
BE,6,15,4500,Raptors,0.29,72,112,2,30,206,305,251,206,30,251,305,4,1,1,1,1,10814.708,28658.97621,14328.94737,1432.894737,0.014995577,0.00367932,4500,5482.76,20,0,0,1,0.166666667,90000,0.003646973,0,0,20,NA,Raptors,Raptors
BE,7,17.5,4500,Raptors,0.29,72,112,2,30,206,305,251,206,30,251,305,4,1,1,1,1,10814.708,28658.97621,14328.94737,1432.894737,0.006473748,0.001588401,4500,5482.76,9,0,0,1,0.166666667,40500,0.001641138,0,0,9,NA,Raptors,Raptors
BE,8,20,4500,Raptors,0.29,72,112,2,30,206,305,251,206,30,251,305,4,1,1,1,1,10814.708,28658.97621,14328.94737,1432.894737,0.002794785,6.86E-04,4500,5482.76,4,0,0,1,0.166666667,18000,7.29E-04,0,0,4,NA,Raptors,Raptors
BE,9,22.5,4500,Raptors,0.29,72,112,2,30,206,305,251,206,30,251,305,4,1,1,1,1,10814.708,28658.97621,14328.94737,1432.894737,0.001206538,2.96E-04,4500,5482.76,2,0,0,1,0.166666667,9000,3.65E-04,0,0,2,NA,Raptors,Raptors
BE,10,25,4500,Raptors,0.29,72,112,2,30,206,305,251,206,30,251,305,4,1,1,1,1,10814.708,28658.97621,14328.94737,1432.894737,5.21E-04,1.28E-04,4500,5482.76,1,0,0,1,0.166666667,4500,1.82E-04,0,0,1,NA,Raptors,Raptors
HSL,0,0,3365.680909,Harbor seals,0,207,300,0,364,NA,0,NA,364,NA,0,NA,4,1,1,1,1,8088.634725,21434.88202,4871.380264,487.1380264,1.584893192,0.371385942,1249.966576,16797.99933,6239,1,0.25,0,0,20998483.19,0.041135034,1,6239,0,NA,Harbor_seal,Harbor seals
HSL,1,1.5,32725.0625,Harbor seals,0,207,300,0,364,NA,0,NA,364,NA,0,NA,4,1,1,1,1,78647.11006,208414.8417,47365.22204,4736.522204,1,0.234328688,7668.42096,16797.99933,3936,1,0.25,0,0,128805846,0.252324553,1,3936,0,NA,Harbor_seal,Harbor seals
HSL,2,3,44303,Harbor seals,0,207,300,0,364,NA,0,NA,364,NA,0,NA,4,1,1,1,1,106472.0019,282150.8051,64122.76316,6412.276316,0.630957345,0.147851407,6550.260872,16797.99933,2484,1,0.25,0,0,110048652,0.215580099,1,2484,0,NA,Harbor_seal,Harbor seals
HSL,3,4.5,53356.4375,Harbor seals,0,207,300,0,364,NA,0,NA,364,NA,0,NA,4,1,1,1,1,128229.8426,339809.0829,77226.4227,7722.64227,0.398107171,0.093287931,4977.511658,16797.99933,1567,1,0.25,0,0,83609537.56,0.163787125,0,1567,0,NA,Harbor_seal,Harbor seals
HSL,4,6,60179,Harbor seals,0,207,300,0,364,NA,0,NA,364,NA,0,NA,4,1,1,1,1,144626.2917,383259.6732,87101.18421,8710.118421,0.251188643,0.058860705,3542.178378,16797.99933,989,0,0,0,0,59517031,0.116591046,0,989,0,NA,Harbor_seal,Harbor seals
HSL,5,7.5,65064.3125,Harbor seals,0,207,300,0,364,NA,0,NA,364,NA,0,NA,4,1,1,1,1,156367.0091,414372.5742,94172.03125,9417.203125,0.158489319,0.037138594,2416.397102,16797.99933,624,0,0,1,0.166666667,40600131,0.079533734,0,624,0,NA,Harbor_seal,Harbor seals
HSL,6,9,68306,Harbor seals,0,207,300,0,364,NA,0,NA,364,NA,0,NA,4,1,1,1,1,164157.6544,435017.7842,98863.94737,9886.394737,0.1,0.023432869,1600.605537,16797.99933,394,0,0,1,0.166666667,26912564,0.052720439,0,394,0,NA,Harbor_seal,Harbor seals
HSL,7,10.5,70197.6875,Harbor seals,0,207,300,0,364,NA,0,NA,364,NA,0,NA,4,1,1,1,1,168703.8873,447065.3014,101601.9161,10160.19161,0.063095734,0.014785141,1037.882685,16797.99933,248,0,0,1,0.166666667,17409026.5,0.034103459,0,248,0,NA,Harbor_seal,Harbor seals
HSL,8,12,71033,Harbor seals,0,207,300,0,364,NA,0,NA,364,NA,0,NA,4,1,1,1,1,170711.3674,452385.1238,102810.9211,10281.09211,0.039810717,0.009328793,662.6521602,16797.99933,157,0,0,1,0.166666667,11152181,0.021846595,0,157,0,NA,Harbor_seal,Harbor seals
HSL,9,13.5,71105.5625,Harbor seals,0,207,300,0,364,NA,0,NA,364,NA,0,NA,4,1,1,1,1,170885.7546,452847.2498,102915.9457,10291.59457,0.025118864,0.005886071,418.5323553,16797.99933,99,0,0,1,0.166666667,7039450.688,0.013789951,0,99,0,NA,Harbor_seal,Harbor seals
HSL,10,15,70709,Harbor seals,0,207,300,0,364,NA,0,NA,364,NA,0,NA,4,1,1,1,1,169932.7085,450321.6775,102341.9737,10234.19737,0.015848932,0.003713859,262.6032861,16797.99933,62,0,0,1,0.166666667,4383958,0.008587966,0,62,0,NA,Harbor_seal,Harbor seals
CSL,0,0,611.5099497,California sea lions,1,210,344,0,69,NA,244,NA,69,NA,244,NA,5,1,1,1,1,1469.622566,3894.4998,1222.864425,122.2864425,1.584893192,0.371385942,227.106199,8804.158272,3270,1,0.2,0,0,1999637.536,0.004896612,1,3270,0,NA,California_sea_lion,California sea lions
CSL,1,1,34000,California sea lions,1,210,344,0,69,NA,244,NA,69,NA,244,NA,5,1,1,1,1,81711.12713,216534.4869,67991.35559,6799.135559,1,0.234328688,7967.175392,8804.158272,2063,1,0.2,0,0,70142000,0.171760214,1,2063,0,NA,California_sea_lion,California sea lions
CSL,2,2,50000,California sea lions,1,210,344,0,69,NA,244,NA,69,NA,244,NA,5,1,1,1,1,120163.4222,318433.069,99987.28764,9998.728764,0.630957344,0.147851407,7392.570336,8804.158272,1302,1,0.2,0,0,65100000,0.159413617,1,1302,0,NA,California_sea_lion,California sea lions
CSL,3,3,73000,California sea lions,1,210,344,0,69,NA,244,NA,69,NA,244,NA,5,1,1,1,1,175438.5965,464912.2808,145981.4399,14598.14399,0.398107171,0.093287931,6810.01896,8804.158272,821,1,0.2,0,0,59933000,0.146760927,1,821,0,NA,California_sea_lion,California sea lions
CSL,4,4,103000,California sea lions,1,210,344,0,69,NA,244,NA,69,NA,244,NA,5,1,1,1,1,247536.6498,655972.1222,205973.8125,20597.38125,0.251188643,0.058860705,6062.652634,8804.158272,518,1,0.2,0,0,53354000,0.130650601,1,518,0,NA,California_sea_lion,California sea lions
CSL,5,5,139000,California sea lions,1,210,344,0,69,NA,244,NA,69,NA,244,NA,5,1,1,1,1,334054.3138,885243.9318,277964.6596,27796.46596,0.158489319,0.037138594,5162.264599,8804.158272,327,0,0,0,0,45453000,0.111303028,0,327,0,NA,California_sea_lion,California sea lions
CSL,6,6,179000,California sea lions,1,210,344,0,69,NA,244,NA,69,NA,244,NA,5,1,1,1,1,430185.0516,1139990.387,357954.4897,35795.44897,0.1,0.023432869,4194.483515,8804.158272,206,0,0,1,0.2,36874000,0.090295203,0,206,0,NA,California_sea_lion,California sea lions
CSL,7,7,220000,California sea lions,1,210,344,0,69,NA,244,NA,69,NA,244,NA,5,1,1,1,1,528719.0579,1401105.504,439944.0656,43994.40656,0.063095734,0.014785141,3252.730948,8804.158272,130,0,0,1,0.2,28600000,0.070034247,0,130,0,NA,California_sea_lion,California sea lions
CSL,8,8,259000,California sea lions,1,210,344,0,69,NA,244,NA,69,NA,244,NA,5,1,1,1,1,622446.5272,1649483.297,517934.15,51793.415,0.039810717,0.009328793,2416.157412,8804.158272,82,0,0,1,0.2,21238000,0.05200655,0,82,0,NA,California_sea_lion,California sea lions
CSL,9,9,292000,California sea lions,1,210,344,0,69,NA,244,NA,69,NA,244,NA,5,1,1,1,1,701754.3859,1859649.123,583925.7598,58392.57598,0.025118864,0.005886071,1718.732591,8804.158272,52,0,0,1,0.2,15184000,0.037181818,0,52,0,NA,California_sea_lion,California sea lions
CSL,10,10,318000,California sea lions,1,210,344,0,69,NA,244,NA,69,NA,244,NA,5,1,1,1,1,764239.3655,2025234.319,635919.1494,63591.91494,0.015848932,0.003713859,1181.007297,8804.158272,33,0,0,1,0.2,10494000,0.025697181,0,33,0,NA,California_sea_lion,California sea lions
PIN,0,0,10946.19512,Steller sea lions,0.65,153,364,0,32,NA,244,NA,32,NA,244,NA,6,1,1,1,1,26306.64531,69712.6101,21871.05261,2187.105261,1.648721271,0.395083958,4324.666093,214.9723573,85,1,0.166666667,0,0,930426.5849,0.040340732,1,85,0,NA,Pinniped,Steller sea lions
PIN,1,2.5,100358.3625,Steller sea lions,0.65,153,364,0,32,NA,244,NA,32,NA,244,NA,6,1,1,1,1,241188.0858,639148.4274,200521.0946,20052.10946,1,0.239630534,24048.92797,214.9723573,52,1,0.166666667,0,0,5218634.85,0.226265623,1,52,0,NA,Pinniped,Steller sea lions
PIN,2,5,170211.8,Steller sea lions,0.65,153,364,0,32,NA,244,NA,32,NA,244,NA,6,1,1,1,1,409064.6479,1084021.317,340091.803,34009.1803,0.60653066,0.145343266,24739.13888,214.9723573,31,1,0.166666667,0,0,5276565.8,0.228777349,1,31,0,NA,Pinniped,Steller sea lions
PIN,3,7.5,217507.7375,Steller sea lions,0.65,153,364,0,32,NA,244,NA,32,NA,244,NA,6,1,1,1,1,522729.482,1385233.128,434591.4832,43459.14832,0.367879441,0.088155147,19174.42654,214.9723573,19,1,0.166666667,0,0,4132647.012,0.179180184,0,19,0,NA,Pinniped,Steller sea lions
PIN,4,10,246586.8,Steller sea lions,0.65,153,364,0,32,NA,244,NA,32,NA,244,NA,6,1,1,1,1,592614.2754,1570427.83,492692.9238,49269.29238,0.22313016,0.053468799,13184.70014,214.9723573,11,1,0.166666667,0,0,2712454.8,0.117604564,0,11,0,NA,Pinniped,Steller sea lions
PIN,5,12.5,261789.6125,Steller sea lions,0.65,153,364,0,32,NA,244,NA,32,NA,244,NA,6,1,1,1,1,629150.7149,1667249.395,523068.9137,52306.89137,0.135335283,0.032430466,8489.959169,214.9723573,7,1,0.166666667,0,0,1832527.287,0.079453332,0,7,0,NA,Pinniped,Steller sea lions
PIN,6,15,267456.8,Steller sea lions,0.65,153,364,0,32,NA,244,NA,32,NA,244,NA,6,1,1,1,1,642770.4878,1703341.793,534392.2416,53439.22416,0.082084999,0.019670072,5260.894522,214.9723573,4,0,0,0,0,1069827.2,0.046384759,0,4,0,NA,Pinniped,Steller sea lions
PIN,7,17.5,267928.9875,Steller sea lions,0.65,153,364,0,32,NA,244,NA,32,NA,244,NA,6,1,1,1,1,643905.2811,1706348.995,535335.6961,53533.56961,0.049787068,0.011930502,3196.527259,214.9723573,3,0,0,1,0.25,803786.9625,0.034849987,0,3,0,NA,Pinniped,Steller sea lions
PIN,8,20,267546.8,Steller sea lions,0.65,153,364,0,32,NA,244,NA,32,NA,244,NA,6,1,1,1,1,642986.782,1703914.973,534572.0661,53457.20661,0.030197383,0.007236215,1936.026196,214.9723573,2,0,0,1,0.25,535093.6,0.023200184,0,2,0,NA,Pinniped,Steller sea lions
PIN,9,22.5,270650.8625,Steller sea lions,0.65,153,364,0,32,NA,244,NA,32,NA,244,NA,6,1,1,1,1,650446.6774,1723683.696,540774.1403,54077.41403,0.018315639,0.004388986,1187.882934,214.9723573,1,0,0,1,0.25,270650.8625,0.011734675,0,1,0,NA,Pinniped,Steller sea lions
PIN,10,25,281581.8,Steller sea lions,0.65,153,364,0,32,NA,244,NA,32,NA,244,NA,6,1,1,1,1,676716.6546,1793299.135,562614.7074,56261.47074,0.011108997,0.002662055,749.5861738,214.9723573,1,0,0,1,0.25,281581.8,0.012208611,0,1,0,NA,Pinniped,Steller sea lions
PHR,0,0,8898.324332,Harbor porpoise,0,182,315,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,21385.06208,56670.41452,14676.96371,1467.696371,1.584893193,0.371385942,3304.712568,22372.81925,8309,1,0.333333333,0,0,73936176.88,0.136178166,1,8309,0,NA,Porpoise,Harbor porpoise
PHR,1,2.4,18493.3288,Harbor porpoise,0,182,315,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,44444.43355,117777.7489,30503.03693,3050.303693,1,0.234328688,4333.517474,22372.81925,5243,1,0.333333333,0,0,96960522.9,0.17858519,1,5243,0,NA,Porpoise,Harbor porpoise
PHR,2,4.8,34197.1624,Harbor porpoise,0,182,315,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,82184.9613,217790.1475,56405.05929,5640.505929,0.630957344,0.147851407,5056.098566,22372.81925,3308,1,0.333333333,0,0,113124213.2,0.208356025,0,3308,0,NA,Porpoise,Harbor porpoise
PHR,3,7.2,43827.4216,Harbor porpoise,0,182,315,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,105329.0594,279122.0073,72289.28193,7228.928193,0.398107171,0.093287931,4088.56948,22372.81925,2087,0,0,0,0,91467828.88,0.168468559,0,2087,0,NA,Porpoise,Harbor porpoise
PHR,4,9.6,48686.3272,Harbor porpoise,0,182,315,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,117006.3139,310066.7318,80303.59772,8030.359772,0.251188643,0.058860705,2865.711552,22372.81925,1317,0,0,1,0.142857143,64119892.92,0.1180982,0,1317,0,NA,Porpoise,Harbor porpoise
PHR,5,12,50076.1,Harbor porpoise,0,182,315,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,120346.311,318917.7241,82595.89953,8259.589953,0.158489319,0.037138594,1859.755959,22372.81925,831,0,0,1,0.142857143,41613239.1,0.07664468,0,831,0,NA,Porpoise,Harbor porpoise
PHR,6,14.4,49298.9608,Harbor porpoise,0,182,315,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,118478.6369,313968.3877,81314.08023,8131.408023,0.1,0.023432869,1155.21608,22372.81925,524,0,0,1,0.142857143,25832655.46,0.047579464,0,524,0,NA,Porpoise,Harbor porpoise
PHR,7,16.8,47657.1304,Harbor porpoise,0,182,315,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,114532.8777,303512.1259,78606.0327,7860.60327,0.063095734,0.014785141,704.6173768,22372.81925,331,0,0,1,0.142857143,15774510.16,0.02905403,0,331,0,NA,Porpoise,Harbor porpoise
PHR,8,19.2,46452.8296,Harbor porpoise,0,182,315,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,111638.6196,295842.3419,76619.64982,7661.964982,0.039810717,0.009328793,433.3488359,22372.81925,209,0,0,1,0.142857143,9708641.386,0.017881706,0,209,0,NA,Porpoise,Harbor porpoise
PHR,9,21.6,46988.2792,Harbor porpoise,0,182,315,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,112925.4487,299252.4391,77502.82446,7750.282446,0.025118864,0.005886071,276.5763248,22372.81925,132,0,0,1,0.142857143,6202452.854,0.011423889,0,132,0,NA,Porpoise,Harbor porpoise
PHR,10,24,50565.7,Harbor porpoise,0,182,315,0,364,NA,0,NA,364,NA,0,NA,3,1,1,1,1,121522.9512,322035.8207,83403.44948,8340.344948,0.015848932,0.003713859,187.7939014,22372.81925,83,0,0,1,0.142857143,4196953.1,0.007730091,0,83,0,NA,Porpoise,Harbor porpoise
ROR,0,0,841804.9234,Resident Orca,1,121,485,1,274,NA,121,NA,274,NA,121,NA,13,0,NA,0,NA,2023083.209,5361170.505,477353.9863,47735.39863,1.094174284,0.136959934,115293.5465,85.83113891,12,1,0.090909091,0,NA,10101659.08,0.043304653,1,0,12,NA,Res_Orca,Resident Orca
ROR,1,8.9,2012247.603,Resident Orca,1,121,485,1,274,NA,121,NA,274,NA,121,NA,13,0,NA,0,NA,4835971.168,12815323.6,1141065.332,114106.5332,1,0.125171955,251876.9655,85.83113891,11,1,0.090909091,0,NA,22134723.63,0.094889019,1,0,11,NA,Res_Orca,Resident Orca
ROR,2,17.8,2999193.845,Resident Orca,1,121,485,1,274,NA,121,NA,274,NA,121,NA,13,0,NA,0,NA,7207867.928,19100850.01,1700723.17,170072.317,0.913931185,0.114398553,343103.4353,85.83113891,10,1,0.090909091,0,NA,29991938.45,0.128571997,0,0,10,NA,Res_Orca,Resident Orca
ROR,3,26.7,3343086.543,Resident Orca,1,121,485,1,274,NA,121,NA,274,NA,121,NA,13,0,NA,0,NA,8034334.397,21290986.16,1895730.998,189573.0998,0.835270211,0.104552405,349527.7379,85.83113891,9,1,0.090909091,0,NA,30087778.89,0.128982854,0,0,9,NA,Res_Orca,Resident Orca
ROR,4,35.6,3402373.88,Resident Orca,1,121,485,1,274,NA,121,NA,274,NA,121,NA,13,0,NA,0,NA,8176817.783,21668567.13,1929350.482,192935.0482,0.763379494,0.095553703,325109.4244,85.83113891,8,1,0.090909091,0,NA,27218991.04,0.11668469,0,0,8,NA,Res_Orca,Resident Orca
ROR,5,44.5,3380028.77,Resident Orca,1,121,485,1,274,NA,121,NA,274,NA,121,NA,13,0,NA,0,NA,8123116.486,21526258.69,1916679.461,191667.9461,0.697676326,0.087329509,295176.2541,85.83113891,7,1,0.090909091,0,NA,23660201.39,0.101428567,0,0,7,NA,Res_Orca,Resident Orca
ROR,6,53.4,3357053.208,Resident Orca,1,121,485,1,274,NA,121,NA,274,NA,121,NA,13,0,NA,0,NA,8067900.042,21379935.12,1903650.937,190365.0937,0.637628152,0.079813162,267937.0315,85.83113891,7,1,0.090909091,0,NA,23499372.46,0.100739112,0,0,7,NA,Res_Orca,Resident Orca
ROR,7,62.3,3325982.629,Resident Orca,1,121,485,1,274,NA,121,NA,274,NA,121,NA,13,0,NA,0,NA,7993229.1,21182057.12,1886032.051,188603.2051,0.582748252,0.072943738,242609.6047,85.83113891,6,1,0.090909091,0,NA,19955895.77,0.085548634,0,0,6,NA,Res_Orca,Resident Orca
ROR,8,71.2,3224390.267,Resident Orca,1,121,485,1,274,NA,121,NA,274,NA,121,NA,13,0,NA,0,NA,7749075.383,20535049.77,1828423.076,182842.3076,0.532591801,0.066665557,214955.7722,85.83113891,6,1,0.090909091,0,NA,19346341.6,0.082935545,0,0,6,NA,Res_Orca,Resident Orca
